Item_Number, UPC_Code, Quantity_NC, Quantity_AZ
R27049,810070680763,0,0
R27093,810070680282,15,10
R27094,810070680299,23,15
R27095,810070680305,17,5
R27097,810070680312,9,0
R27099,810070680329,14,0
R27357,810070681586,0,0
R27359,810070681593,6,3
R27361,810070681609,7,0
R27363,810070681616,10,8
R27385,810070681623,0,0
R27387,810070681630,8,5
R29549,810070680039,0,0
R68860,810070688608,0,0
R68861,810070688615,8,5
R68862,810070688622,4,2
R68864,810070688646,26,24
R68865,810070688653,13,7
R68866,810070688660,0,4
R68869,810070688691,39,20
R68870,810070688707,41,20
R68871,810070688714,18,10
R68872,810070688721,5,10
R81192,810070683887,5,11
R81198,810070683917,6,3
R81212,810070683955,7,0
R81230,810070682972,0,0
R83392,810070685133,0,0
R83441,810070685157,0,0
R83442,810070685164,0,0
R84148,810070681678,43,17
R84158,810070681715,A*,A*
R84159,810070689254,0,0
R84160,810070689247,9,4
R84161,810070689230,0,0
R84167,810070689650,0,0
R84168,810070689667,0,0
R84169,810070689674,0,0
R84203,810070682064,0,0
R84204,810070682071,4,5
R84207,810070682101,3,5
R84600,810070680343,15,9
R85407,810070680398,19,4
R85417,810070680404,11,8
R85418,810070680411,3,7
R85425,810070680428,5,4
R85447,810070680466,47,15
R85743,810070689353,0,0
R85744,810070689360,0,0
R85745,810070689377,0,0
R85746,810070689384,0,0
R85747,810070689391,0,0
R85749,810070689414,0,0
R85757,810070689407,0,0
R85773,810070684297,0,0
R85826,810070684310,5,4
R85832,810070684327,11,18
R85834,810070684334,9,3
R85836,810070684358,37,5
R85837,810070684365,4,3
R85838,810070684068,0,0
R85839,810070684372,9,5
18364,047700183640,0,0
19439-REM,047700194394,36,30
R24401,810070683023,12,9
R24403,810070683030,18,28
R24407,810070683047,57,7
R24417,810070683061,0,0
R24421,810070683085,0,0
R24443,810070683139,0,0
R24447,810070683146,0,0
R24449,810070683153,0,0
R24901,810070683344,1,15
R24903,810070683351,0,0
R25047,810070683382,0,0
R86672,810070681425,1,4
R86673,810070681432,2,3
REM-ADJ-13,,0,0
Z2210RIT1RRD,,2,9
Z2210RIT1RRDSS,,0,10
3C624LFI23,850041390062,0,0
3P312ASI23,850041390031,0,0
3P318LFI23,850041390048,0,0
3P416AS23,850041390055,0,0
3P416ASD23,850041390215,0,0
3T18ASIBLK23,850041390017,0,0
3T18ASIFDE23,850041390024,0,0
5C428AFI23,850041390116,0,0
5C428LFI23,850041390109,0,0
5C525AFI23,850041390093,0,0
5C525LFI23,850041390086,0,0
5P212AS23,850041390079,0,0
5T110LFI23,850041390123,0,0
7C318LFI23,850041390154,0,0
7C318LPFI23,850041390147,0,0
7C324ASI23,850041390161,0,0
7C324LFI23,850041390178,0,0
7C432AFI23,850041390192,0,0
7C432LFI23,850041390185,0,0
X1H,019962520365,0,4
XL1,019962520167,6,0
X301QD,019962524868,10,24
X30H,019962520761,0,0
X30L,019962520563,9,0
X30M,019962520662,4,11
X1M,019962520266,0,0
1TARD,019962527067,0,0
1TRRD,019962526961,99+,99+
3TARD,019962527760,99+,99+
3TMPRD,019962531262,99+,99+
3TMPRD2,019962532962,0,0
3TPRD2,019962533563,99+,99+
3TMPRD2-400,647351792262,0,0
Z2209RIT3TARD,,65,28
2-RM641,725327633587,0,0
2-RM649,725327939627,0,0
2-RM661,725327939917,0,0
2-RM669,725327633648,0,0
2-RP631,725327633624,0,0
2-RP639,725327633631,0,0
920442093,662205988738,A*,A*
920451613-TB,754908240302,0,0
920452093,662205988752,A*,A*
923571613-TB,754908232208,0,0
923572013,662205988769,A*,A*
923572013-GLD,754908232000,A*,A*
923572093,662205988776,A*,A*
923572093-LW,754908253005,A*,A*
RB17H2111,754908211500,0,0
RB22L1811,754908211401,59,47
RB22W2111,754908211609,44,15
RL22181SY,754908229703,25,8
RL22181WD,754908229604,26,27
RL22181WD-GLD1,754908255702,9,18
RP22181SY,754908229901,99+,90
RP22181WD,754908229802,16,8
RS22L1811,754908211302,1,0
RS22L1811L,754908254101,25,16
RS22L1811TL,754908212101,15,22
RS22LP1811-TH,754908310807,0,0
RS22W2111,754908213504,17,11
RS22W2111-TH,754908226405,26,17
SCJ4510,662205984624,0,0
SCJ4510K,725327628927,0,0
SCJ4510SS,662205985560,0,0
SCJT4510,662205985553,0,0
SSP1-BK,754908231706,22,12
SSP1-BKAK,754908299300,16,10
SSP1-OD,754908232901,24,13
SSP20TKY,754908275809,39,47
SSPTKY,754908234905,30,10
RP22181SY-EN06,754908300303,83,74
RP22181SY-EN01,754908299805,99+,75
920442013,662205988721,A*,A*
920442013-GLD,754908232109,0,0
920442413,754908232604,0,0
920451613,662205988820,0,0
920452013,662205988745,0,0
RP22181SY-EN11,754908310609,0,32
RP22181SY-EN13,754908312504,20,24
RP22181SY-EN14,754908312900,18,15
BRZ-ADJ,,0,0
0306,736676003068,A*,A*
0308,736676003082,A*,A*
KBN34-C,736676003099,A*,A*
0316,736676003167,A*,A*
0318,736676003181,0,0
KBN36-C,736676003198,A*,A*
0333,736676003334,0,0
0405,736676004058,0,0
0406,736676004065,0,0
0445,736676004454,0,0
0446,736676004461,0,0
0455,736676004553,0,0
0463,736676004638,0,0
0465,736676004652,0,0
0477,736676004775,0,0
0505,736676005055,A*,A*
0621,736676006212,0,0
0622,736676006229,0,0
0623,736676006236,0,0
0624,736676006243,0,0
KNR5-C,736676006250,A*,A*
KNR6-C,736676006267,0,0
0629,736676006298,0,0
0661,736676006618,0,0
KNR7H,736676006625,0,0
0676,736676006762,0,0
S47N-C,736676008025,0,0
KS47N-C,736676008049,0,0
KS411N-C,736676008063,0,0
S411N-C,736676008070,0,0
S45N-C,736676008100,0,0
KS45N-C,736676008117,0,0
S458N-C,736676008131,0,0
KS458N-C,736676008148,0,0
0817,736676008179,0,0
KS-47NHNN,736676008605,0,0
KS-47NHB,736676008629,0,0
0875,736676008759,0,0
SBC4,736676009121,A*,A*
KSBC-4,736676009138,A*,A*
GP141-C,736676017027,0,0
GP161-C,736676017041,A*,A*
KGP141-C,736676017058,0,0
KGP161-C,736676017072,A*,A*
KGPF331-C,736676017157,A*,A*
1740,736676017409,A*,A*
1753,736676017539,0,0
1754,736676017546,A*,A*
1755,736676017553,0,0
1757,736676017577,A*,A*
1763,736676017638,0,0
1773,736676017737,A*,A*
1774,736676017744,A*,A*
1775-RUG,736676017751,0,0
1777,736676017775,0,0
1780,736676017805,0,0
1782,736676017829,0,0
1783,736676017836,0,0
1784,736676017843,0,0
1786,736676017867,0,0
1789,736676017898,A*,A*
1790,736676017904,A*,A*
2002,736676020027,99+,99+
2003,736676020034,99+,99+
2004-RUG,736676020041,48,70
2014,736676020140,99+,72
2015,736676020157,50,68
2016,736676020164,85,85
2017,736676020171,62,35
2030,736676020300,99+,99+
2037-RUG,736676020379,38,35
2038,736676020386,37,10
2039-RUG,736676020393,27,26
2040,736676020409,50,36
2042-RUG,736676020423,28,24
2043,736676020430,0,0
2052,736676020522,19,0
2053,736676020539,84,77
2054,736676020546,57,0
3253,736676032532,1,99+
3283,736676032839,99+,99+
3285,736676032853,0,0
3287,736676032877,43,0
3289,736676032891,0,0
3295,736676032952,99+,99+
3297,736676032976,99+,74
3500,736676035007,99+,99+
3501-RUG,736676035014,99+,0
3502,736676035021,81,30
3503-RUG,736676035038,0,0
3511,736676035113,0,1
3512,736676035120,28,69
3513,736676035137,99+,99+
3600,736676036004,0,0
3604,736676036042,35,47
3606,736676036066,74,8
3607,736676036073,41,99+
3611,736676036110,74,53
3613,736676036134,99+,99+
3620,736676036202,74,17
3625,736676036257,99+,35
3647,736676036479,91,93
3655,736676036554,0,0
3701,736676037018,99+,88
3725,736676037254,21,23
3742,736676037421,99+,99+
3745-RUG,736676037452,54,77
3746-RUG,736676037469,63,84
3752,736676037520,0,0
3756,736676037568,0,0
3791,736676037919,83,99+
3810,736676038107,99+,99+
3811,736676038114,99+,99+
3813,736676038138,98,99+
3815,736676038152,7,44
3816,736676038169,24,18
3818,736676038183,0,0
3819,736676038190,0,0
3821-RUG,736676038213,99+,98
3825-RUG,736676038251,99+,88
3829,736676038299,99+,53
3830,736676038305,0,0
3832,736676038329,50,3
3837,736676038374,99+,99+
3838,736676038381,99+,41
3839,736676038398,A*,A*
3840,736676038404,0,0
3855,736676038558,0,0
4923,736676049233,89,99+
4924,736676049240,32,9
4931,736676049318,0,0
4932,736676049325,A*,A*
4933,736676049332,A*,A*
4934,736676049349,99+,60
4935,736676049356,47,0
4937-RUG,736676049370,0,0
4938,736676049387,0,0
4940,736676049400,99+,0
5041,736676050413,0,0
5043,736676050437,0,0
5044,736676050444,0,0
5050,736676050505,0,0
5051,736676050512,0,0
5059,736676050598,0,0
5060,736676050604,0,0
5065-RUG,736676050659,0,0
NV-455,736676051014,0,0
NV-44,736676051021,A*,A*
KNV-455,736676051045,A*,A*
KNV-44,736676051052,A*,A*
NV-35,736676051069,0,0
NV-34,736676051076,A*,A*
KNV-35,736676051083,A*,A*
KNV-34,736676051090,A*,A*
5120,736676051205,A*,A*
5129-RUG,736676051298,A*,A*
5130,736676051304,A*,A*
5133,736676051335,A*,A*
5134,736676051342,A*,A*
5141,736676051410,A*,A*
5144,736676051441,0,0
5157,736676051571,0,0
5158,736676051588,0,0
5159,736676051595,A*,A*
5165,736676051656,0,0
KSRH-2454,736676053018,0,0
5302,736676053025,0,0
KSRH-2,736676053032,A*,A*
5401,736676054015,90,56
5410,736676054107,1,0
5430-RUG,736676054305,94,99+
5431-RUG,736676054312,68,16
5435-RUG,736676054350,47,36
5437-RUG,736676054374,0,0
5439,736676054398,A*,A*
5444,736676054442,0,0
5450,736676054503,A*,A*
5452-RUG,736676054527,0,25
5456,736676054565,39,0
5460,736676054602,A*,A*
5462,736676054626,99+,25
5464,736676054640,0,0
KSRH7-C,736676055012,A*,A*
KSRH9-C,736676055029,0,0
KSRH-7454,736676055050,0,0
5507,736676055074,0,0
5517,736676055173,0,0
KSP321-C,736676057184,1,4
KSP331-C,736676057191,0,0
KSP321XL-C,736676057207,38,99+
KSP821-C,736676057375,65,79
5764,736676057641,A*,A*
5765,736676057658,0,0
5771-RUG,736676057719,A*,A*
5773-RUG,736676057733,0,0
5774,736676057740,0,0
5782,736676057825,A*,A*
5783-RUG,736676057832,0,9
5784,736676057849,0,0
5785,736676057856,A*,A*
6700,736676067008,84,36
6702,736676067022,0,0
6711,736676067114,0,0
6722,736676067220,0,0
6736,736676067367,0,0
6739,736676067398,0,0
6756,736676067565,0,0
6758,736676067589,0,0
6759,736676067596,0,0
6762,736676067626,0,0
6768,736676067688,0,0
6773,736676067732,0,0
6776,736676067763,0,0
8100,736676081004,0,0
8150-RUG,736676081509,0,0
8605,736676086054,75,59
8618,736676086184,0,0
8635,736676086351,0,0
8637,736676086375,0,0
8638,736676086382,0,0
8639,736676086399,24,45
8645,736676086450,0,0
8648,736676086481,10,1
8649,736676086498,0,0
8650,736676086504,35,26
8661,736676086610,0,0
8663,736676086634,0,0
8672,736676086726,0,4
8683,736676086832,18,37
10597,736676105977,0,0
13200,736676132003,99+,99+
13201,736676132010,13,2
13211,736676132119,99+,99+
13213,736676132133,0,0
13705,736676137053,99+,75
13710,736676137107,0,0
13714,736676137145,99+,99+
13716,736676137169,99+,99+
13717,736676137176,0,0
13719,736676137190,0,0
13721,736676137213,33,23
13725-RUG,736676137251,48,94
13726,736676137268,0,0
13727,736676137275,0,0
13735,736676137350,0,0
13736,736676137367,99+,99+
13738,736676137381,19,0
13739,736676137398,0,0
13740,736676137404,0,0
13741,736676137411,0,0
13742,736676137428,0,0
13743,736676137435,99+,99+
15702,736676157020,A*,A*
15704,736676157044,0,0
15710,736676157105,0,0
16401,736676164011,32,0
16402,736676164028,1,17
16403,736676164035,27,5
16405,736676164059,18,16
16406,736676164066,0,0
16407,736676164073,5,0
16412,736676164127,99+,99+
16414,736676164141,0,99+
16415,736676164158,0,44
29100-RUG,736676291007,0,0
29101,736676291014,0,0
40101,736676401017,98,65
40103,736676401031,A*,A*
40104,736676401048,8,0
40105,736676401055,0,0
40107,736676401079,6,99+
40112,736676401123,0,0
40118,736676401185,A*,A*
40126,736676401260,1,22
40149,736676401499,92,54
40150,736676401505,28,58
40159,736676401598,23,10
40160,736676401604,A*,A*
40167,736676401673,99+,99+
40173,736676401734,0,9
40174,736676401741,0,0
40177,736676401772,99+,17
43910,736676439102,0,0
43915,736676439157,0,0
43916,736676439164,0,0
43921,736676439218,A*,A*
43922,736676439225,99+,99+
43926,736676439263,99+,99+
43927,736676439270,99+,99+
43932,736676439324,0,0
43933,736676439331,A*,A*
43934,736676439348,0,0
43935,736676439355,0,0
43945,736676439454,99+,36
43946,736676439461,99+,99+
43947,736676439478,99+,99+
43948,736676439485,99+,99+
BB-8353,,0,0
10/22-DSP,736676011025,0,0
10/22-RB,736676011032,99+,99+
1151,736676011513,99+,20
1256,736676012565,99+,99+
1261,736676012619,88,55
1265-RUG,736676012657,A*,A*
1296,736676012961,0,51
5801-RUG,736676058013,A*,A*
5802,736676058020,A*,A*
5803-RUG,736676058037,A*,A*
5804,736676058044,A*,A*
5805-RUG,736676058051,A*,A*
5806,736676058068,A*,A*
5816,736676058167,A*,A*
5817,736676058174,A*,A*
5819-RUG,736676058198,A*,A*
5847-RUG,736676058471,0,0
5853,736676058532,A*,A*
5854,736676058549,A*,A*
5855-RUG,736676058556,21,1
5864,736676058648,A*,A*
5868,736676058686,A*,A*
5886,736676058860,0,0
5887,736676058877,0,0
5888,736676058884,A*,A*
5889-RUG,736676058891,A*,A*
5890,736676058907,A*,A*
6803,736676068036,0,0
6821,736676068210,0,0
6822,736676068227,0,0
6829,736676068296,0,0
6837,736676068371,0,0
6841,736676068418,0,0
6901,736676069019,85,99+
6902,736676069026,4,0
6903-RUG,736676069033,34,36
6904,736676069040,67,99+
6906,736676069064,95,99+
6907,736676069071,62,29
6908,736676069088,85,16
6909-RUG,736676069095,99+,95
6945-RUG,736676069453,83,31
6973-RUG,736676069736,99+,99+
6974,736676069743,56,36
7219,736676072194,0,0
7220,736676072200,0,0
7222,736676072224,0,0
7225,736676072255,0,0
7226,736676072262,0,0
7416-RUG,736676074167,0,0
7417,736676074174,0,0
7419,736676074198,0,0
8301-RUG,736676083015,5,11
8303,736676083039,28,0
8305,736676083053,3,25
8306,736676083060,24,13
8311,736676083114,0,0
8312,736676083121,15,14
8313,736676083138,33,23
8321,736676083213,0,0
8322,736676083220,0,0
8323,736676083237,12,18
8329,736676083299,A*,A*
8331,736676083312,9,5
8348,736676083480,17,31
8349,736676083497,8,22
8350,736676083503,0,0
8351,736676083510,16,22
8352,736676083527,0,11
8353,736676083534,6,45
8359,736676083596,0,16
8360,736676083602,A*,A*
8364,736676083640,0,0
8365,736676083657,0,16
8366,736676083664,0,0
8367,736676083671,0,0
8368,736676083688,0,0
8369,736676083695,0,0
8372,736676083725,0,0
8373,736676083732,0,0
8374,736676083749,0,0
8378,736676083787,0,0
8384,736676083848,51,77
8385,736676083855,99+,0
8386,736676083862,0,0
8387,736676083879,39,21
8400-RUG,736676084005,0,0
8401,736676084012,0,0
8402-RUG,736676084029,A*,A*
8403-RUG,736676084036,0,0
8404-RUG,736676084043,0,0
8405-RUG,736676084050,0,0
8406,736676084067,A*,A*
8408,736676084081,0,0
8410-RUG,736676084104,0,0
8411-RUG,736676084111,0,0
8422,736676084227,A*,A*
8500,736676085002,99+,99+
8502,736676085026,3,5
8503-RUG,736676085033,0,99+
8506,736676085064,12,57
8511-RUG,736676085118,0,2
8514,736676085149,56,35
8515,736676085156,73,31
8516,736676085163,0,18
8522,736676085224,0,0
8526,736676085262,0,0
8529-RUG,736676085293,99+,38
8530,736676085309,31,13
8532,736676085323,45,7
8535,736676085354,0,0
8537,736676085378,2,2
8538,736676085385,0,0
8540,736676085408,16,14
8541,736676085415,0,0
8542,736676085422,0,0
8550,736676085507,99+,67
11100,736676111008,99+,94
11112,736676111121,69,68
11125,736676111251,99+,92
11162,736676111626,99+,32
11198-TLO,736676111985,44,0
16931,736676169313,39,31
16932,736676169320,0,0
16933,736676169337,0,0
16934,736676169344,54,0
16950,736676169504,0,0
16953,736676169535,99+,0
16976,736676169764,0,0
16977,736676169771,11,0
17108-RUG,736676171088,0,0
17110-RUG,736676171101,0,0
17111,736676171118,0,0
17121,736676171217,0,0
17122,736676171224,0,0
17123,736676171231,0,0
18025,736676180257,3,8
18028,736676180288,0,0
18029,736676180295,0,0
18042,736676180424,0,0
18044,736676180448,0,0
18045,736676180455,0,0
18046,736676180462,A*,A*
18080,736676180806,A*,A*
18081,736676180813,17,0
18083,736676180837,0,0
18084,736676180844,1,0
18085,736676180851,0,2
19100,736676191000,99+,43
19101,736676191017,69,10
19102,736676191024,0,99+
19105,736676191055,0,0
19113,736676191130,0,0
19115,736676191154,0,0
19116,736676191161,0,0
19117,736676191178,0,0
19120,736676191208,0,0
19121,736676191215,0,0
19122,736676191222,0,0
19124,736676191246,0,0
19126-RUG,736676191260,83,48
19127-RUG,736676191277,A*,A*
19129,736676191291,0,0
19130-RUG,736676191307,19,0
19132-RUG,736676191321,99+,99+
19134,736676191345,10,0
19135,736676191352,A*,A*
19139-RUG,736676191390,0,0
19300,736676193004,99+,76
19301,736676193011,14,9
19302,736676193028,30,92
19306,736676193066,0,0
21102,736676211029,A*,A*
21133,736676211333,14,0
21138,736676211388,0,0
21144,736676211449,45,28
21152,736676211524,A*,A*
21179,736676211791,0,0
21182,736676211821,99+,73
21186,736676211869,0,0
21188,736676211883,56,0
21189,736676211890,0,0
21196,736676211968,4,17
21199,736676211999,0,0
26916,736676269167,0,0
26917,736676269174,0,0
26918,736676269181,0,0
26922,736676269228,16,43
26923,736676269235,0,0
26924,736676269242,0,0
26925,736676269259,99+,99+
26926,736676269266,83,78
26927,736676269273,0,0
26928,736676269280,0,0
26929,736676269297,0,0
26944,736676269440,4,0
26948,736676269488,25,0
26951,736676269518,0,46
26952,736676269525,0,0
26953,736676269532,65,99+
26965,736676269655,A*,A*
26968,736676269686,0,0
26971,736676269716,0,0
26973,736676269730,79,59
26977,736676269778,0,0
26978,736676269785,0,0
26981,736676269815,0,0
26983,736676269839,48,56
26985,736676269853,0,0
26986,736676269860,54,5
26987,736676269877,0,0
26991,736676269914,0,0
26993,736676269938,0,0
26996,736676269969,0,13
26997,736676269976,0,0
26998,736676269983,0,0
31113,736676311132,37,99+
31114,736676311149,56,0
31120,736676311200,0,0
31124,736676311248,A*,A*
31127,736676311279,A*,A*
31136,736676311361,0,0
31138,736676311385,0,0
31140,736676311408,0,0
31143,736676311439,38,99+
31144,736676311446,0,0
31148,736676311484,55,6
31152,736676311521,99+,0
31153,736676311538,0,0
31156,736676311569,A*,A*
31157,736676311576,0,0
31159,736676311590,0,0
31161,736676311613,0,38
31166,736676311668,0,0
31167,736676311675,0,0
31169,736676311699,40,17
31171,736676311712,47,99+
31172,736676311729,0,0
31173,736676311736,99+,0
36918,736676369188,0,27
36919,736676369195,0,0
36923,736676369232,26,80
36924,736676369249,99+,40
36925,736676369256,0,0
36926,736676369263,32,4
36948,736676369485,0,0
37139,736676371396,0,0
37140-RUG,736676371402,0,0
37185,736676371853,0,0
37186,736676371860,0,0
47108,736676471089,0,0
47117,736676471171,0,0
47118,736676471188,0,0
47124-RUG,736676471249,0,0
47125,736676471256,0,0
47130,736676471300,0,0
47139,736676471393,0,0
47170,736676471706,0,0
47183,736676471836,0,0
47184,736676471843,0,0
47189,736676471898,0,0
47197,736676471973,0,0
47198-RUG,736676471980,0,0
5610,736676056101,A*,A*
5611,736676056118,A*,A*
5614-RUG,736676056149,A*,A*
5615-RUG,736676056156,A*,A*
57100-RUG,736676571000,0,0
57101-RUG,736676571017,0,0
57102-RUG,736676571024,0,6
57104-RUG,736676571048,0,0
57105-RUG,736676571055,0,0
57107-RUG,736676571079,0,0
57108-RUG,736676571086,0,0
57109-RUG,736676571093,0,0
57120-RUG,736676571208,0,0
57121-RUG,736676571215,0,0
57122,736676571222,0,0
57123,736676571239,0,0
57124-RUG,736676571246,0,0
57125-RUG,736676571253,0,0
8548,736676085484,0,0
8551,736676085514,99+,70
KP-16/8,736676900015,5,4
BX-1,736676900053,99+,99+
MAG/5,736676900091,3,56
MAG/20,736676900107,0,73
MAG/762,736676900121,12,9
90035,736676900350,0,0
AP-10,736676900459,0,0
M-10,736676900466,25,13
JX-1,736676900572,7,0
M-9,736676900626,0,0
JMX-1,736676900763,41,55
P-18/10,736676900886,9,5
P-17/10,736676900893,5,17
JHX-1,736676900909,0,0
KP18/10,736676900985,28,23
MAG/7744,736676901760,0,0
BX-1-CLR,736676902231,0,0
AP10MKIII,736676902293,0,0
P163,736676902309,5,7
M10MKIII,736676902316,0,0
KP18/15,736676902330,20,9
90325,736676903252,59,0
90326,736676903269,11,25
90333,736676903337,35,10
90338,736676903382,37,88
90339,736676903399,0,99+
90344,736676903443,19,19
90345,736676903450,0,0
90350,736676903504,10,3
90351,736676903511,5,9
90352,736676903528,5,1
90353,736676903535,5,3
90361,736676903610,99+,99+
90363,736676903634,0,40
90365,736676903658,0,3
90366,736676903665,5,0
90368,736676903689,3,4
90369,736676903696,0,0
90374,736676903740,1,0
90382,736676903825,9,10
90397,736676903979,5,2
90398,736676903986,67,99+
90404,736676904044,5,0
90405,736676904051,3,14
90412,736676904129,12,25
90416,736676904167,0,0
90435,736676904358,3,10
90440,736676904402,1,5
90448,736676904488,89,63
90451,736676904518,24,99+
90463,736676904631,0,28
90484,736676904846,23,10
90485,736676904853,16,2
90510,736676905102,12,4
90512,736676905126,0,2
90514,736676905140,0,0
90548,736676905485,72,99+
90549,736676905492,3,1
90560,736676905607,2,1
90561,736676905614,5,0
90562-RUG,736676905621,4,0
90563,736676905638,7,0
90573,736676905737,1,5
90585,736676905850,81,1
90591-RUG,736676905911,99,99+
90599,736676905997,30,0
90600,736676906000,3,3
90617,736676906178,11,2
90618,736676906185,1,0
90621,736676906215,14,7
90626,736676906260,88,99+
90633,736676906338,15,0
90636-RUG,736676906369,0,22
90637,736676906376,99+,88
90638,736676906383,5,26
90639-RUG,736676906390,3,5
90642,736676906420,19,11
90643,736676906437,14,15
90644,736676906444,21,12
90645,736676906451,0,0
90646,736676906468,0,0
90647,736676906475,9,10
90652,736676906529,0,0
90667,736676906673,10,0
90675,736676906758,0,25
90679,736676906796,36,1
90681,736676906819,62,55
90684,736676906840,0,62
90686,736676906864,14,10
90689-RUG,736676906895,51,99+
90691,736676906918,0,99+
90694,736676906949,17,7
90695,736676906956,0,0
90696,736676906963,22,12
90697,736676906970,8,48
90700-RUG,736676907007,99+,0
90701,736676907014,12,32
90711,736676907113,0,0
90713,736676907137,5,15
90714,736676907144,0,0
90715,736676907151,0,0
90716,736676907168,31,18
90728-RUG,736676907281,0,0
90729,736676907298,0,0
90730,736676907304,0,0
90731,736676907311,0,0
90733,736676907335,39,24
90734,736676907342,0,0
90735-RUG,736676907359,7,15
90736,736676907366,23,20
90978-RUG,736676909780,9,13
90979,736676909797,10,5
59088,736676590889,94,99+
90341,736676903412,3,8
90364,736676903641,6,1
90403,736676904037,1,5
90414,736676904143,17,2
90415,736676904150,24,15
90460,736676904600,0,17
90461,736676904617,5,0
90462,736676904624,0,55
90483,736676904839,0,8
90515,736676905157,0,0
90516,736676905164,0,0
90620,736676906208,5,5
90631,736676906314,0,99+
90634,736676906345,0,3
90640,736676906406,0,0
90661,736676906611,4,5
90668-RUG,736676906680,3,0
